col0,col1,col2,col3
Akebäck,87,Akebäcks parish,Gotland Municipality
Dannike,846,Dannike  parish,Borås Municipality
Brämhult,5201,Brämhults parish,Borås Municipality
Brålanda,2313,Brålanda parish,Vänersborg Municipality
Asklanda,179,Asklanda parish,Vårgårda Municipality
Falköping,17038,Falköping parish,Falköping Municipality
Dala,239,Dala parish,Falköping Municipality
Börstig,197,Börstigs parish,Falköping Municipality
Bjurum,110,Bjurums parish,Falköping Municipality
Bjärby,108,Bjärby parish,Grästorp Municipality
Dals-Ed,3617,Dals-Eds  parish,Dals-Ed Municipality
Bäreberg,578,Bärebergs parish,Essunga Municipality
Barne-Åsaka,604,Barne-Åsaka parish,Essunga Municipality
