col0,col1,col2,col3
Brin-class submarine,Royal Navy,Kingdom of Italy,72.5
Balilla-class submarine,Royal Navy,Kingdom of Italy,86.75
Neger,German Navy,Nazi Germany,7.6
Type IX submarine,German Navy,Nazi Germany,76.5
Molch,German Navy,Nazi Germany,10.783
Hecht,German Navy,Nazi Germany,10.39
Type XXIII submarine,German Navy,Nazi Germany,34.68
Type X submarine,German Navy,Germany,89.8
Type XIV submarine,German Navy,Germany,67.1
Biber,German Navy,Germany,9.035
Type I submarine,German Navy,Germany,72.39
German Seehund-class submarine,German Navy,Germany,11.86
