col0,col1,col2
South China Sea Fisheries Research Institute,1953-01-01,Chinese Academy of Fishery Sciences
Institute of Socio-Economic Development of Territories,1990-01-01,Department of Social Sciences
Guizhou Academy of Agricultural Sciences,1966-01-01,Chinese Academy of Agricultural Sciences
Groupe de Recherche Identités et Cultures,2008-01-01,University of Le Havre
Laboratoire Interdisciplinaire Récits Cultures Et Sociétés,2000-01-01,University of Nice Sophia-Antipolis
Societat Catalana de Comunicació,1986-01-01,Institut d'Estudis Catalans
Instituto Nacional de Salud Pública,1987-01-01,Secretariat of Health
Université de Caen. Maison de la recherche en sciences humaines,2012-01-01,University of Caen Normandy
Institute of Sociology,1990-01-01,Czech Academy of Sciences
Pole de Recherche pour l'Organisation et la Diffusion de l'Information Géographique,1998-01-01,École pratique des hautes études
Anthropology and History of the Ancient Worlds,2010-01-01,School for Advanced Studies in the Social Sciences
Center for Historical Studies,1949-01-01,School for Advanced Studies in the Social Sciences
Center for South Asian Studies,1950-01-01,School for Advanced Studies in the Social Sciences
ACyT Ediciones,2013-01-01,Asociación Cultural Tebeosfera
The University of Finance and Administration,1999-01-01,Educo Uni Group
Museu de Biologia Professor Mello Leitão,1949-01-01,Instituto Nacional da Mata Atlântica
National Training Service (Colombia),1955-06-21,Ministry of Labour
National Scientific and Technical Research Council,1958-02-05,"Ministry of Science, Technology and Productive Innovation"
NISCAIR,2002-01-01,Council of Scientific and Industrial Research
