col0,col1,col2
Carlos,1975-01-01,Carlos 1975
Lejeune-BP,1976-01-01,Lejeune-BP 1976
Europ Decor,1982-01-01,Europ Decor 1982
Système U,1986-01-01,Système U 1986
HB Alarmsystemen,1979-01-01,HB Alarmsystemen 1979
Safir,1978-01-01,Safir-Ludo 1980
Splendor,1975-01-01,Splendor-Admiral 1980
Marc-Carlos-V.R.D.-Woningbouw,1978-01-01,Marc Zeep Savon-Superia 1979
Pelforth-Sauvage-Lejeune,1960-01-01,Pelforth-Sauvage-Lejeune 1968
Gitane-Campagnolo,1969-01-01,Gitane-Campagnolo 1975
Fiat France,1977-01-01,Fiat France 1977
AD Renting,1987-01-01,AD Renting-Fangio-IOC-MBK 1987
Fiat Cycling Team,1978-01-01,Fiat 1978
Boston-Mavic,1980-01-01,Boston-IFI-Mavic 1980
DAF Trucks,1979-01-01,DAF Trucks-Lejeune 1980
Capri-Sonne-Campagnolo-Merckx,1981-01-01,Capri-Sonne-Koga Miyata 1981
IJsboerke,1973-01-01,Capri-Sonne-Koga Miyata 1981
La Redoute-Cycles MBK,1979-01-01,La Redoute-Cycles MBK 1985
Alcyon,1905-01-01,Gitane-Leroux-Dunlop-R. Geminiani 1962
Solo-Superia,1961-01-01,Solo-Superia 1966
