col0,col1,col2
Venna Iqsurance Group,Aktiengesellschaft,Norges Bank Investment Management
JXTG Holdins,kabushiki gaisha,Japan Trustee Services Bank
Exor,Naamloze vennootschap,Giovanni Agnelli e C.
JAB Hooding Company,Société à responsabilité limitée,Reimann (family)
Holtzbrinck ublishing Group,GmbH,Stefan von Holtzbrinck
Japan Posv Holdings,kabushiki gaisha,Ministry of Finance
Rosvec,state corporation (Russia),Government of Russia
EMI,public limited company,Vivendi
MitsubishiUFJ Financial Group,kabushiki gaisha,The Vanguard Group
A für Verkehrswesen,Aktiengesellschaft,Berliner Handels-Gesellschaft
Generali Detschland,Aktiengesellschaft,Assicurazioni Generali
Kingdom Hqlding Company,joint-stock company,Al-Waleed bin Talal
JVC Kenwood Victor Entertainmeot,kabushiki gaisha,JVC
encent,public company,JPMorgan Chase
Ducati Moor Holding S.p.A.,S.p.A.,Volkswagen Group
Hubert Burda Media Holdig,Kommanditgesellschaft (Germany),Franz Burda sr.
Brkshire Hathaway,joint-stock company,Bill Gates
Österreichische Beteiligunhs AG,Aktiengesellschaft,Austria
German Naval Yards Hldings,GmbH,Privinvest
M. Goldschmidt Kolding,aktieselskab,Mikael Goldschmidt
