col0,col1,col2
Royal Institute of Technology,Stockholm,Sweden
Nationalmuseum,Stockholm,Sweden
Swedish National Heritage Board,Stockholm,Sweden
Stockholm University,Stockholm,Sweden
Karolinska Institute,Stockholm,Sweden
National Defence University,Stockholm,Finland
Swedish Chemicals Agency,Sundbybergs stad,Sweden
Public Health Agency of Sweden,Solna,Sweden
Swedish Agency for Support to Faith Communities,Bromma,Sweden
National Electrical Safety Board,Kristinehamn,Sweden
Swedish Intercountry Adoptions Authority,Skellefteå,Sweden
University College West,Trollhättan,Sweden
Swedish Agency for Growth Policy Analysis,Östersund,Sweden
Swedish Energy Markets Inspectorate,Eskilstuna,Sweden
Swedish Energy Agency,Eskilstuna,Sweden
National Fortifications Administration,Eskilstuna,Sweden
National Government Employee Pensions Board,Sundsvall,Sweden
National Legal Aid Authority,Sundsvall,Sweden
Swedish eHealth Agency,Kalmar,Sweden
Swedish Polar Research Secretariat,Luleå,Sweden
National Board for Youth Affairs,Växjö,Sweden
Swedish Board for Accreditation and  Conformity Assessment,Borås,Sweden
National Government Service Centre,Gävle,Sweden
Swedish European Social Fund Council,Gävle,Sweden
Swedish Transport Agency,Norrköping,Sweden
Swedish Forest Agency,Jönköping,Sweden
Swedish Board of Agriculture,Jönköping,Sweden
Swedish Geotechnical Institute,Linköping,Sweden
Swedish National Agency for Higher Vocational Education,Västerås,Sweden
The National Museums of World Culture,Gothenburg,Sweden
Swedish Social Insurance Inspectorate,Gothenburg,Sweden
Swedish Agency for Marine and Water Management,Gothenburg,Sweden
National Veterinary Institute,Uppsala,Sweden
Swedish Institute for Language and Folklore,Uppsala,Sweden
Stockholm artistic university college,Stockholm,Sweden
Swedish Higher Education Authority,Stockholm,Sweden
Swedish Competition Authority,Stockholm,Sweden
Swedish Police Authority,Stockholm,Sweden
Swedish Council for Higher Education,Stockholm,Sweden
Transport Analysis,Stockholm,Sweden
Swedish Agency for Public Management,Stockholm,Sweden
