col0,col1,col2,col3
Roman Catholic Archdiocese of Ayacucho,689000,Peru,Ayacucho
Roman Catholic Archdiocese of Warmia,706000,Poland,Frombork
Archdiocese of Dubuque,998638,United States of America,Dubuque
Roman Catholic Archdiocese of Cashel and Emly,80711,Ireland,Thurles
Roman Catholic Archdiocese of Benin City,3043000,Nigeria,Benin City
Roman Catholic Archdiocese of Bucaramanga,1192350,Colombia,Bucaramanga
Roman Catholic Archdiocese of Bukavu,2607000,Democratic Republic of the Congo,Bukavu
Roman Catholic Archdiocese of Kaifeng,4500000,People's Republic of China,Kaifeng
Roman Catholic Archdiocese of Guwahati,7619000,India,Guwahati
Roman Catholic Archdiocese of Juiz de Fora,752000,Brazil,Juiz de Fora
Roman Catholic Archdiocese of Hermosillo,753052,Mexico,Hermosillo
Roman Catholic Archdiocese of Blantyre,4370000,Malawi,Blantyre
Roman Catholic Archdiocese of Cochabamba,1850542,Bolivia,Cochabamba
Roman Catholic Archdiocese of Auch,196800,France,Auch
Roman Catholic Archdiocese of Cambrai,1031314,France,Cambrai
Roman Catholic Archdiocese of Campinas,2229000,Brazil,Campinas
Roman Catholic Archdiocese of Cuiabá,936000,Brazil,Cuiabá
Roman Catholic Archdiocese of Campo Grande,913096,Brazil,Campo Grande
archdiocese of Gatineau,353573,Canada,Gatineau
Roman Catholic Archdiocese of Florianópolis,1587000,Brazil,Florianópolis
