col0,col1,col2
Antarctic Press,1984-01-01,Ben Dunn
Freedom Press,1886-01-01,Charlotte Wilson
"Little, Brown and Company",1837-01-01,Charles Coffin Little
Random House,1927-01-01,Bennett Cerf
Passagen Verlag,1985-01-01,Peter Engelmann
Olympia Press,1953-01-01,Maurice Girodias
Arche Verlag,1944-01-01,Peter Schifferli
Valiant Comics,1990-01-01,Jim Shooter
Sellerio Editore,1969-01-01,Enzo Sellerio
Arkham House,1939-01-01,August Derleth
Slave Labor Graphics,1986-01-01,Dan Vado
Rowohlt Verlag,1908-01-01,Ernst Rowohlt
S. Fischer Verlag,1886-01-01,Samuel von Fischer
Pantheon Books,1942-01-01,Kurt Wolff
De Bezige Bij,1944-12-12,Geertjan Lubberhuizen
"Smith, Elder & Co.",1816-01-01,George Smith
Delcourt,1986-01-01,Guy Delcourt
Le Lombard,1946-01-01,Raymond Leblanc
Syndikat Verlag,1976-01-01,Karl Markus Michel
Verlag Klemm & Oelschläger,1991-01-01,Ulrich Klemm
