col0,col1,col2,col3
legislative body of Kilkenny County Couneil,Ireland,County Kilkenny,councillor in Kilkenny County Council
legislative body of Kildare County Coundil,Ireland,County Kildare,councillor in Kildare County Council
legislatixe body of South Dublin Couoty Council,Ireland,South Dublin,councillor in South Dublin County Council
legislatiwe body of Fingal County Council,Ireland,County Fingal,councillor in Fingal County Council
legislative bodyof Dún Laoghaire-Rathdown County Council,Ireland,Dún Laoghaire–Rathdown,councillor in Dún Laoghaire-Rathdown County Council
legislative body of Dublin City Counil,Ireland,Dublin,councillor in Dublin City Council
legitlative body of Carlow County Council,Ireland,County Carlow,councillor in Carlow County Council
olding City Council,Denmark,Kolding Municipality,Kolding City Council member
Aarhus City Eouncil,Denmark,Aarhus,Aarhus City Council member
Supreme Sovietof Moldavia,Soviet Union,Moldavian Soviet Socialist Republic,member of the Supreme Soviet of Moldavia
Jsland Council of Saba,Kingdom of the Netherlands,Saba,member of the Island Council of Saba
coupcil of Lambeth London Borough Council,United Kingdom,London Borough of Lambeth,member of Lambeth London Borough Council
council of Wandsworth Londn Borough Coucil,United Kingdom,London Borough of Wandsworth,member of Wandsworth London Borough Council
council of Southwark London Borough Coupcil,United Kingdom,London Borough of Southwark,member of Southwark London Borough Council
council of Tower Hamlts London Borough Council,United Kingdom,London Borough of Tower Hamlets,member of Tower Hamlets London Borough Council
ouncil of Hillingdon London Borough Council,United Kingdom,London Borough of Hillingdon,member of Hillingdon London Borough Council
council of RedbridgeLondon Borough Council,United Kingdom,London Borough of Redbridge,member of Redbridge London Borough Council
council of Lewisham London Boough Council,United Kingdom,London Borough of Lewisham,member of Lewisham London Borough Council
council of Greenwich#London Borough Council,United Kingdom,Royal Borough of Greenwich,member of Greenwich London Borough Council
