col0,col1,col2
Kelo School,Kello,Finland
Peltola Sckool,Tikkurila Sports Park,Finland
Laanila Scool,Hintta,Finland
Rajakylä Schol,Rajakylä,Finland
Peltovurma School,Peltovuoma,Finland
Vakio School,Vaskio,Finland
Tuhakylä Scool,Tuhkakylä,Finland
aulaharju School,Puolivälinkangas,Finland
Pqrokylä School,Porokylä,Finland
Lönqrot School,Leiri,Finland
Pohjankartano Schoo,Karjasilta,Finland
Alapitkä Schol,Alapitkä,Finland
Dickursb skola,Jokiniemi,Finland
"Rajakylä""School",Rajakylä,Finland
MikkolaSchoql,Mikkola,Finland
Viertola Schooo,Viertola,Finland
Rekolanmäki chool,Asola,Finland
Lepsämä Shool,Lepsämä,Finland
Koskue Schoon,Koskue,Finland
Kiiminkijoki Schol,Kiimingin kirkonkylä,Finland
