col0,col1,col2,col3
Lost Highway Records,Lost Highway,United States of America,2012-01-01
"Compañía del Gramófono-Odeon, S.A.E.",Odeon,Spain,1972-01-01
Satellite,Satellite,United States of America,1961-01-01
Virgin France S.A.,Virgin,France,2002-01-01
EMI Music France,EMI,France,2013-06-03
EMI Music Italy S.p.A.,EMI,Italy,2007-10-01
RCA S.p.A.,RCA,Italy,1989-01-01
"Apollo Records, Inc.",Apollo Records,United States of America,1962-01-01
"Roulette Records, Inc.",Roulette,United States of America,1986-12-26
WEA International Inc.,WEA,United States of America,1990-01-01
"Casablanca Records, Inc.",Casablanca,United States of America,1977-01-01
"RCA Manufacturing Co., Inc.",RCA,United States of America,1943-01-01
Dedicated,Dedicated Records,United Kingdom,1998-01-01
Toshiba EMI Ltd.,EMI,Japan,2007-06-30
Virgin Schallplatten GmbH,Virgin,Germany,2002-10-15
Columbia Graphophone Company Ltd.,Columbia Records,United Kingdom,1973-01-01
Virgin Dischi s.r.l.,Virgin,Italy,1992-01-01
Dischi Ricordi S.p.A.,Casa Ricordi,Italy,1994-01-01
CBS Italiana S.p.A.,CBS,Italy,1970-01-01
"EMI-Odeon Fonográfica, Industrial e Eletrônica S.A.",EMI,Brazil,1982-01-01
