col0,col1,col2
Centre for International Governance Innovation,Canada,Waterloo
Center for the Study of Democratic Institutions,United States of America,Santa Barbara
College of the Northern Border,Mexico,Tijuana
Center for Naval Analyses,United States of America,Arlington County
"Cumberland School of Law's Center for Biotechnology, Law, and Ethics",United States of America,Birmingham
Goldwater Institute,United States of America,Phoenix
Korea Maritime Institute,South Korea,Seoul
Economic Opportunity Institute,United States of America,Seattle
Kenya Institute for Public Policy Research and Analysis,Kenya,Nairobi
Centre for Independent Studies,Australia,New South Wales
Instituto Juan de Mariana,Spain,Madrid
Instituto de Estudios Europeos,Spain,Madrid
Fundación Alternativas,Spain,Madrid
Civita,Norway,Oslo
Center for the Study of Democracy,Bulgaria,Sofia
European Forum for Good Clinical Practice,Belgium,Brussels
Global Risk Institute in Financial Services,Canada,Toronto
Information Technology and Innovation Foundation,United States of America,"Washington, D.C."
Global Trade Watch,United States of America,"Washington, D.C."
Citizens Against Government Waste,United States of America,"Washington, D.C."
