col0,col1,col2,col3
Center Lapa,1996-04-01,Brazil,Praça da Piedade
Maceió Shopping,1989-04-11,Brazil,Mangabeiras
Mangabeira Shopping,2014-11-29,Brazil,Mangabeira (João Pessoa)
Mag Shopping,1999-12-21,Brazil,Manaíra
Shopping Paseo Itaigara,2008-10-16,Brazil,Itaigara
Shopping Itaigara,1980-12-12,Brazil,Itaigara
Parque Shopping Maceió,2013-11-06,Brazil,"Cruz das Almas, Maceió"
Lähde,2018-10-11,Finland,Rajamäki
Novodvorská Plaza,2006-01-01,Czech Republic,Prague 4
Q19,2005-10-28,Austria,Heiligenstadt
Santa Rosa Plaza,1983-01-01,United States of America,Santa Rosa
St David's,2009-10-22,United Kingdom,Cardiff city centre
Dalma Garden Mall,2012-10-01,Armenia,Malatia-Sebastia District
Mall of Berlin,2014-09-25,Germany,Leipziger Platz
Kings Mall,1980-01-01,United Kingdom,Hammersmith
Paradise Valley Mall,1978-01-01,United States of America,Phoenix
Coddingtown Mall,1962-01-01,United States of America,Santa Rosa
Phoenix-Center (Harburg),2004-09-29,Germany,Harburg
Elbe-Einkaufszentrum,1966-05-12,Germany,Osdorf
Teatro Fox Delicias,1931-01-01,United States of America,Ponce
