col0,col1,col2
All-Russia State Television and Radio Broadcasting Company,communication,Russia
EMGEPRON,shipbuilding,Brazil
Aviation Industry Corporation of China,aerospace,People's Republic of China
China United Coalbed Methane,petroleum industry,People's Republic of China
China National Heavy Duty Truck Group,automotive industry,People's Republic of China
GAC Group,automotive industry,People's Republic of China
Overseas Chinese Town Enterprises,tourism,People's Republic of China
Radiodiffusion Nationale,audiovisual production,France
MM,engineering,Italy
Television of Catalonia,media industry,Spain
Canal de Isabel II,water management,Spain
Comisión Nacional de Energía,hydrocarbon,Spain
Vinmonopolet,alcohol monopoly,Norway
