col0,col1,col2
Billows and Smith,Museum of New Zealand Te Papa Tongarewa,1895-01-01
Beattie and Sanderson,Museum of New Zealand Te Papa Tongarewa,1897-01-01
American Photographic Company (Auckland),Museum of New Zealand Te Papa Tongarewa,1869-01-01
American Photo Company (Dunedin),Museum of New Zealand Te Papa Tongarewa,1882-01-01
Alva Studio,Museum of New Zealand Te Papa Tongarewa,1906-01-01
Alexander Rae and Son,Museum of New Zealand Te Papa Tongarewa,1877-01-01
Thompson & Daley,Alexander Turnbull Library,1872-11-13
Fotografie Elite,National Museum of World Cultures,1920-01-01
L. Szaciński,Oslo Museum,1867-01-01
James Howie Junior Studio,Museum of New Zealand Te Papa Tongarewa,1840-01-01
William Lawrence Studio,Museum of New Zealand Te Papa Tongarewa,1865-03-20
Yeoman & Co,Museum of New Zealand Te Papa Tongarewa,1882-01-01
Tyree and Huff,Museum of New Zealand Te Papa Tongarewa,1878-09-01
Alexander Brothers,The National Archives,1855-01-01
Foy Brothers,National Library of New Zealand,1872-01-01
White Studios,Art Institute of Chicago,1903-01-01
Mathew Brady Studio,Museum of Modern Art,1860-01-01
Edmund Wheeler and Son,Museum of New Zealand Te Papa Tongarewa,1863-01-01
Standish and Preece,Museum of New Zealand Te Papa Tongarewa,1885-01-01
Bartlett and Andrew,Museum of New Zealand Te Papa Tongarewa,1917-01-01
