col0,col1,col2
Tōjō Domain,Shimotsuke-Kamida Domain,1692-01-01
Shinozuka Domain,Kamisatomi Domain,1748-01-01
Hatta Domain,Ichinomiya Domain,1826-01-01
Zaōdō Domain,Nagaoka Domain,1616-01-01
Shinano-Nakamura Domain,Kameda Domain,1623-01-01
Motegi Domain,Yatabe Domain,1616-01-01
Matsunaga Domain,Oginoyamanaka Domain,1783-01-01
Yamato-Shinjō Domain,Kujira Domain,1863-01-01
Mino-Takamatsu Domain,Takasu Domain,1600-01-01
Minagawa Domain,Mutsuura Domain,1722-01-01
Matsusaka Domain,Hamada Domain,1619-01-01
Kakegawa Domain,Matsuo Domain,1868-01-01
Hamamatsu Domain,Tsurumai Domain,1868-01-01
Ogawa Domain,Shinshiro Domain,1606-01-01
Kazusa-Kariya Domain,Kazusa-Yawata Domain,1669-01-01
Hōjō Domain,Tsurumaki Domain,1827-01-01
Yakami Domain,Sasayama Domain,1609-01-01
Yokosuka Domain,Hanabusa Domain,1869-01-01
Goi Domain,Fukiage Domain,1842-05-26
Sagara Domain,Kokubo Domain,1868-01-01
