col0,col1,col2,col3
Roman Catholic Archdiocese of Berlin,St. Hedwig's Cathedral,Latin,5934909
Roman Catholic Archdiocese of Bamberg,Bamberg Cathedral,Latin,2138513
Roman Catholic Archdiocese of Salzburg,Salzburg Cathedral,German,715280
Roman Catholic Archdiocese of Munich and Freising,Frauenkirche,German,3749860
Roman Catholic Archdiocese of Vienna,St. Stephen's Cathedral,German,2713222
Roman Catholic Archdiocese of Cologne,Cologne Cathedral,German,5490036
Roman Catholic Archdiocese of Alger,"Cathedral of the Sacred Heart of Jesus, Algiers",French,11266000
Roman Catholic Archdiocese of Rabat,"St. Peter's Cathedral, Rabat",French,29900000
Roman Catholic Archdiocese of Port-au-Prince,Cathedral of Our Lady of the Assumption,French,4329000
Roman Catholic Archdiocese of Avignon,Avignon Cathedral,French,503000
Roman Catholic Archdiocese of Tours,Tours Cathedral,French,607000
Roman Catholic Archdiocese of Rouen,Rouen Cathedral,French,868500
Roman Catholic Archdiocese of Bourges,Bourges Cathedral,French,541869
