col0,col1,col2
Team Drenthe,Kingdom of the Netherlands,Team Drenthe 2017
Regioteam Noord-Holland Dames,Kingdom of the Netherlands,Regioteam Noord-Holland Dames 2017
NWVG,Kingdom of the Netherlands,NWVG 2017
Adelaar Ladies Cycling Team,Kingdom of the Netherlands,Adelaar Ladies Cycling Team 2017
De Jonge Renner Ladies,Kingdom of the Netherlands,De Jonge Renner Ladies 2017
Hoop Op Zegen Beveren,Belgium,Hoop Op Zegen Beveren 2017
Hyundai Koryo Car,Spain,Hyundai Koryo Car 2017
BZK-Smurfit Kappa,Spain,BZK-Smurfit Kappa 2017
Jos Feron Lady Force,Kingdom of the Netherlands,2017 Jos Feron Lady Force season
Maaslandster International Women's Cycling Team,Kingdom of the Netherlands,Maaslandster Veris CCN 2017
Equano,Belgium,Equano 2017
Biehler Pro Cycling,Kingdom of the Netherlands,Swaboladies 2017
Wielerclub de Sprinters Malderen,Belgium,Wielerclub de sprinters Malderen 2017
Keukens Redant,Belgium,Keukens Redant 2017
Jan van Arckel,Kingdom of the Netherlands,Jan van Arckel 2017
Massi–Tactic Women Team,Spain,Massi Tactic 2020
Charente–Maritime Women Cycling,France,Charente-Maritime Women Cycling 2020
Ulysses-Hoorn-West Frisia,Kingdom of the Netherlands,2018 Ulysses-Hoorn-West Frisia season
Entente Cycliste Wallonie,Belgium,2018 Entente Wallonie season
Wilier Triestina-Selle Italia,Italy,Wilier Triestina-Selle Italia 2017
