col0,col1,col2
Hakodate-Onuma Prince Hotel,Japan,Prince Hotels
Parador de Turisme de Vic-Sau,Spain,Paradores de Turismo de España
Fiesta Henderson,United States of America,Station Casinos
Fairmont Miramar Hotel & Bungalows,United States of America,FRHI Hotels & Resorts
InterContinental Cairo Semiramis,Egypt,InterContinental Hotels Group plc
Fairmont Nile City,Egypt,Fairmont Hotels and Resorts
Mandarin Oriental Manila,Philippines,Mandarin Oriental Hotel Group
Mitsui Garden Hotel Shiodome Italia-gai,Japan,Mitsui Fudosan Hotel Management
Mitsui Garden Hotel Ginza Premier,Japan,Mitsui Fudosan Hotel Management
Mitsui Garden Hotel Sendai,Japan,Mitsui Fudosan Hotel Management
Nagoya Marriott Associa Hotel,Japan,JR Tokai Hotels
Jozankei View Hotel,Japan,Karakami Kankoh
Park Inn Hotel Prague,Czech Republic,Park Inn by Radisson
Hotel Texas,United States of America,Hilton Hotels & Resorts
Scandic Meyergården hotel,Norway,Scandic Hotels
Rihga Royal Hotel,Japan,Rihga Royal Hotel
Hotel Grand Chancellor,Australia,Hotel Grand Chancellor
Hotel deLuxe,United States of America,Provenance Hotels
ITC Grand Chola Hotel,India,ITC Hotels
Hotel Nikko Düsseldorf,Germany,Okura Nikko Hotel Management
Lowry Hotel,United Kingdom,Westmont Hospitality Group
Lake Victoria Serena Resort,Uganda,Serena Hotels
Kampala Serena Hotel,Uganda,Serena Hotels
Kabul Serena Hotel,Afghanistan,Serena Hotels
Hryszko Brothers Building,United States of America,McMenamins
Kimpton Fitzroy London Hotel,United Kingdom,Kimpton Hotels & Restaurants
JW Marriott Tripoli,Libya,Marriott Hotels & Resorts
Marriott London Park Lane,United Kingdom,Marriott Hotels & Resorts
La Concha Resort,United States of America,Renaissance Hotels
Vinoy Park Hotel,United States of America,Renaissance Hotels
Swissôtel Büyük Efes,Turkey,Swissôtel
Hyatt Regency Casablanca,Morocco,Hyatt Hotels Corporation
Hyatt Regency Chennai,India,Hyatt Hotels Corporation
Hyatt Regency Chicago,United States of America,Hyatt Hotels Corporation
Hyatt Regency Atlanta,United States of America,Hyatt Hotels Corporation
Hyatt Regency Albuquerque,United States of America,Hyatt Hotels Corporation
Hyatt French Quarter Hotel,United States of America,Hyatt Hotels Corporation
Kampala Intercontinental Hotel,Uganda,InterContinental Hotels Group plc
