col0,col1,col2,col3
Federal Office for the Safety of Nuclear Waste Management,federal office,Germany,Germany
Luftfahrt-Bundesamt,federal office,Germany,Germany
Revenue service,federal office,Germany,Germany
Federal Office of Economics and Export Control,federal office,Germany,Germany
Federal Office for Radiation Protection,federal office,Germany,Germany
Federal Maritime and Hydrographic Agency of Germany,federal office,Germany,Germany
Federal Agency for Nature Conservation,federal office,Germany,Germany
Federal Office of Personnel Management of the Bundeswehr,federal office,Germany,Germany
Federal Office for Migration and Refugees,federal office,Germany,Germany
Federal Agency for Cartography and Geodesy,federal office,Germany,Germany
Bundesamt für Justiz,federal office,Germany,Germany
Bundesamt für den Zivildienst,federal office,Germany,Germany
Federal Office for Building and Regional Planning,federal office,Germany,Germany
