col0,col1,col2
Tyn-y-wern Primary School,Trethomas,2003-01-01
Penrhys Primary School,Tylorstown,2003-01-01
Troedyrhiw Primary School,Troed-y-rhiw,2007-04-01
Penyrenglyn Primary School,Treherbert,2003-01-01
Gwauncelyn Primary,Tonteg,2004-03-01
Ysgol Pen Y Pil,Rumney,2007-11-06
Rhosymedre Community Primary School,Rhosymedre,2007-11-06
Penywaun Primary School,Penywaun,2003-01-01
Trinant Primary School,Pentwyn,2003-01-01
Penrhiwceibr Primary,Penrhiwceiber,2004-03-01
Osbaston V.C. Primary,"Osbaston, Monmouth",2005-09-01
Ogmore Vale Primary,Ogmore Vale,2004-03-01
