col0,col1,col2
Ministry of Environment,1999-03-12,Moldova
Ministry of the Environment of the Czech Republic,1990-01-01,Czech Republic
Ministry of the Environment,1965-01-01,Estonia
Ministry of Natural Resources and Environmental Protection of the Republic of Belarus,1994-03-14,Belarus
Ministry of the Environment and Consumer Protection,1966-01-01,Germany
"Ministry of Agriculture, Environment and Consumer Protection of the State of Mecklenburg-Vorpommern",1990-01-01,Germany
Lower Saxony (Germany). Umweltministerium,1986-01-01,Germany
"Ministry for Climate Protection, Environment, Agriculture, Nature Conservation and Consumer Protection of the State of North Rhine-Westphalia",1946-01-01,Germany
"Ministry of Environment, Energy, Food and Forests of Rhineland-Palatinate",1985-01-01,Germany
"Hessian Ministry for the Environment, Climate Protection, Agriculture and Consumer Protection",1945-01-01,Germany
Bavarian State Ministry of the Environment and Consumer Protection,1970-01-01,Germany
"Federal Ministry for the Environment, Nature Conservation, Building and Nuclear Safety",1986-06-06,Germany
Ministry of the Environment,1985-03-15,Brazil
Ministry of Ecology and Environment,2018-03-17,People's Republic of China
Ministry of Environmental Protection of the People's Republic of China,1998-01-01,People's Republic of China
Secretariat of Environment and Natural Resources,2000-11-30,Mexico
Ministry of Infrastructure and Water Management,2010-10-14,Netherlands
Ministry of Environment and City Planning,2011-06-29,Turkey
"Ministry for the Environment, Physical Planning and Public Works",1985-01-01,Greece
"Federal Ministry of Agriculture, Regions and Tourism",1867-01-01,Austria
