col0,col1,col2,col3
Roman Catholic Archdiocese of Gdańsk,Oliwa Cathedral,Polish,1000122
Roman Catholic Archdiocese of Łódź,"Archcathedral Basilica of St. Stanislaus Kostka, Łódź",Polish,1460000
Roman Catholic Archdiocese of Szczecin-Kamień,Cathedral Basilica of St. James the Apostle,Polish,1027286
Roman Catholic Archdiocese of Vercelli,Vercelli Cathedral,Italian,174904
Roman Catholic Archdiocese of Salerno-Campagna-Acerno,Salerno Cathedral,Italian,548000
Roman Catholic Archdiocese of Udine,Udine Cathedral,Italian,514000
Roman Catholic Archdiocese of Turin,Turin Cathedral,Italian,2113500
Roman Catholic Archdiocese of Sassari,Cathedral of Sassari,Italian,226800
Roman Catholic Archdiocese of Taranto,Taranto Cathedral,Italian,400122
Roman Catholic Archdiocese of Naples,Naples Cathedral,Italian,1806000
Roman Catholic Archdiocese of Vaduz,Vaduz Cathedral,Latin,35894
Roman Catholic Archdiocese of Yaoundé,"Our Lady of Victories Cathedral, Yaoundé",French,1576200
Roman Catholic Archdiocese of Saint Boniface,Saint Boniface Cathedral,French,545730
