col0,col1,col2,col3
Université Catholique de Madagascar,1960-01-01,Madagascar,Antananarivo
Catholic University of Angola,1997-01-01,Angola,Luanda
Catholic University of Eastern Africa,1984-01-01,Kenya,Nairobi
Atma Jaya Catholic University of Indonesia,1960-01-01,Indonesia,Jakarta
Central American University,1965-01-01,El Salvador,San Salvador
Saint Thomas Aquinas University,1580-06-23,Colombia,La gran bretaña
University of Saint Louis Tuguegarao,1965-02-01,Philippines,Tuguegarao
Comboni College of Science & Technology,2001-01-01,Sudan,Khartoum
Catholic University of South Sudan,2008-01-01,South Sudan,Juba
Superior Institute of Religious Sciences of St. Thomas Aquinas,1992-01-01,Ukraine,Kyiv
Université Catholique de l'Afrique de l'Ouest,2000-01-01,Ivory Coast,Abidjan
