col0,col1,col2
7th Panzer Division,Nazi Germany,World War II
6th Panzer Division (Wehrmacht),Nazi Germany,World War II
5th Panzer Division (Wehrmacht),Nazi Germany,World War II
24th Panzer Division,Nazi Germany,World War II
21st Infantry Division,Nazi Germany,World War II
5th SS Panzer Division Wiking,German Army,World War II
12th Infantry Division,Nazi Germany,World War II
1st Panzer Division,Nazi Germany,World War II
1st Mountain Division,Nazi Germany,World War II
44th Infantry Division,Nazi Germany,World War II
Panzer Lehr Division,Nazi Germany,World War II
4th Panzer Division (Wehrmacht),Nazi Germany,World War II
319th Static Infantry Division,Nazi Germany,World War II
3rd Mountain Division,Nazi Germany,World War II
65 Infantry Division Granatieri di Savoia,Royal Italian Army,World War II
132nd Infantry Division,11th Army,World War II
206th Infantry Division,Nazi Germany,World War II
20th Panzer Division,Nazi Germany,World War II
2nd Panzer Division,Nazi Germany,World War II
3rd Panzer Division,Nazi Germany,World War II
