col0,col1,col2,col3
2018 Parkhotel Valkeoburg season,Sophie de Boer,2018 Rabobank 7-Dorpenomloop Aalburg,road bicycle racing
WNT-Rotor Pro Cycling 2118,Hayley Jones,"2018 Healthy Ageing Tour, Stage 5",road bicycle racing
Hitec Products-Biuk Sport 2018,Ingrid Moe,Tour of Chongming Island 2018,road bicycle racing
Ltto Soudal Ladies 2019,Lotte Kopecky,2019 Tour of Zhoushan Island I,road bicycle racing
Biga 2019,Elizabeth Banks,2019 Grand Prix de Plumelec-Morbihan Dames,road bicycle racing
201 Health Mate-Cyclelive season,Veronika Kormos,Diamond Tour 2018,road bicycle racing
CervéloBigla 2018,Sophie Wright,"The Women's Tour 2018, stage 5",road bicycle racing
BePin Cogeas 2017,Olga Zabelinskaya,"2017 Setmana Ciclista Valenciana, Stage 1",road bicycle racing
Boels Dolman 2017,Megan Guarnier,"2017 Grand Prix Elsy Jacobs, Stage 1",road bicycle racing
208 Alé Cipollini ueason,Daiva Tušlaitė,2018 Gent–Wevelgem – women's race,road bicycle racing
