col0,col1,col2,col3
DIVA '83,1983-02-15,Sportpark Kardinge,Groningen
SC Gronitas,1927-05-01,Sportpark Corpus den Hoorn,Groningen
CSV Apeldoorn,1946-06-01,Sportpark Orderbos,Apeldoorn
RKVV Maliskamp,1934-06-23,Sportpark Maliskamp,Maliskamp
FC Den Helder,2001-07-01,De Streepjesberg,Den Helder
V.V. Oosterparkers,1945-05-18,Sportpark Kardinge,Groningen
G.V. Groen Geel,1992-07-23,Sportpark Corpus den Hoorn,Groningen
VV Haulerwijk,1936-11-30,Sportpark De Hichte,Haulerwijk
HS '88,1988-02-10,Sportpark De Kalkwijck,Hoogezand
VV Pernis,1929-09-19,Sportpark Pernis,Pernis
