col0,col1,col2
Pipewell Abbey,Rushton,Pipewell
Hulton Abbey,City of Stoke-on-Trent,Abbey Hulton
Jedburgh Abbey,Scottish Borders,Jedburgh
Herrevad Abbey,Klippan Municipality,Ljungbyhed
Augustijnenabdij Zonnebeke,Zonnebeke,Zonnebeke
Abbaye Saint-Magloire,Paris,Paris
Badia San Savino,Cascina,Montione
Abadía de Viaceli,Alfoz de Lloredo,Cóbreces
Holmcultram Abbey,Holme Abbey,Abbeytown
Mount St Bernard Abbey,North West Leicestershire,Coalville
Abbaye de Saint-Laurent de Liège,Liège,Saint-Laurent
Cambuskenneth Abbey,Stirling,Stirling
St. Benedictusberg Abbey,Vaals,Lemiers
"St Mary's Abbey, Kenilworth",Warwick,Kenilworth
"Godstow Abbey: a Benedictine nunnery, associated earthworks, leats and bridge, immediately south of Godstow Bridge",Oxford,Godstow
Padise Abbey,Lääne-Harju Rural Municipality,Padise
Scone Abbey,Perth and Kinross,Scone
Kloster in der Au,Canton of Schwyz,Trachslau
