col0,col1,col2,col3
Bank of Namibia,Namibian dollar,Ipumbu Shiimi,central bank
Bank Negara Malaysia,Malaysian ringgit,Nor Shamsiah Mohd Yunus,central bank
Central Bank of Belize,Belize dollar,Joy Grant,central bank
Central Bank of Tunisia,Tunisian dinar,Chedly Ayari,central bank
Central Bank of the Republic of Turkey,Turkish lira,Murat Çetinkaya,central bank
Central Bank of Bahrain,Bahraini dinar,Rasheed Mohammed Al Maraj,central bank
Bank of Uganda,Ugandan shilling,Emmanuel Tumusiime-Mutebile,central bank
Bank of Korea,South Korean won,Lee Ju-yeol,central bank
Bank Al-Maghrib,Moroccan dirham,Abdellatif Jouahri,central bank
Czech National Bank,Czech koruna,Jiří Rusnok,central bank
Bank of Sudan,Sudanese pound,Hussein Yahya Jangoul,central bank
Central Bank of Azerbaijan,Azerbaijani manat,Elman Rustamov,central bank
