col0,col1,col2
Tornion Palloveikot,1935-01-01,association football
Bygdø Monolitten IL,1914-01-01,association football
Øvrevoll Hosle IL,2007-09-26,association football
Nordre Sande IL,1931-01-01,volleyball
NTNUI,1910-10-25,volleyball
Zjednoczeni Września,1957-01-04,volleyball
Gruppo Sportivo FIAT,1922-01-01,athletics
FC Barcelona,1899-11-29,team sport
VfL Wolfsburg,1945-01-01,badminton
Stade Marseillais Université Club,1923-01-01,basketball
SK Frem-31,1931-01-01,association football
Girondins de Bordeaux omnisports,1881-01-01,association football
Solberg SK,1929-01-01,association football
CS Sagesse,1943-01-01,association football
UMF Tindastóll,1907-01-01,association football
Grefsen IL,1918-01-01,association football
SCM Craiova,2006-01-01,volleyball
Espérance sportive de Tunis,1919-01-15,volleyball
Arkas Spor,2001-01-01,volleyball
HBS-Craeyenhout,1893-01-01,field hockey
