col0,col1,col2,col3
JTX-2011 Alone and in Combination With Anti-PD-1 or Anti-CTLA-4 in Subjects With Advanced and/or Refractory Solid Tumors,ICONIC,pembrolizumab,nivolumab
Pharmacokinetic and Placental Transfer of Levetiracetam,EPICEINTE,(S)-etiracetam,pharmacokinetics
Anti-Inflammatory Lipid Mediators in Asthma,ALMA,non-steroidal anti-inflammatory drug,obesity
Compassionate Use of Tetrabenazine in the Treatment of Abnormal Movements,TBZ,tetrabenazine,choreatic disease
The Optimal Duration of Dual Antiplatelet Therapy After Implantation of Endeavor Stent,DATE,aspirin,Zotarolimus-eluting stent utilization in small-vessel coronary artery disease (ZEUS)
Nexplanon Observational Risk Assessment Study (NORA),NORA,etonogestrel,contraceptive implant
The Effect of QVA149 on Patient Reported Dyspnea in Moderate to Severe Chronic Obstructive Pulmonary Disease (COPD),BLAZE,glycopyrrolate,chronic obstructive pulmonary disease
Efficacy of Ustekinumab Followed by Abatacept for the Treatment of Psoriasis Vulgaris,PAUSE,Ustekinumab,Ustekinumab
Acute Exacerbations Treated With BenRAlizumab (The ABRA Study),ABRA,methylprednisolone,Exacerbations of Asthma
CSE-1034 (Ceftriaxone+ Sulbactam+ EDTA) Compared to Meropenem in Complicated Urinary Tract Infections (cUTIs) Caused by ESBL Producing Gram Negative Bacteria,PLEA,edetic acid,urinary anti-infective agents
Antiglucocorticoid Therapy for Cognitive Impairment in Late-life Anxiety Disorders,Mifepristone,mifepristone,anxiety disorder
Inhalations of Ultra-low Doses of Melphalan for the Treatment of Non-cystic Fibrosis Bronchiectasis,SEADIB1,melphalan,Alkylating antineoplastic agent
Management of Anticoagulant Therapy Monitored by an Implantable Device With Telecardiology in Patients With Acute Coronary Syndrome Associated With de Novo Atrial Fibrillation Arrhythmia,SCA FA,anticoagulant,acute coronary syndrome
