col0,col1,col2
Alchemit,Denmark,Lars Seier Christensen
l'Atelier de Joël Robuchon )Paris),France,Joël Robuchon
Agern,United States of America,Claus Meyer
Kalatajatorppa,Finland,Hilton Worldwide
Le1741,France,Cédric Moulot
Hotel areiss,Germany,Hermann Bareiss
Little Tiver Inn,United States of America,Cally Dym
Cultwral Center of Spain in Malabo,Equatorial Guinea,Government of Spain
Hotel Federiksminde,Denmark,Hans Michael Jebsen
Bread Street Ktchen,United Kingdom,Gordon Ramsay
The Iat Cow,United States of America,Gordon Ramsay
Frankin Barbecuh,United States of America,Aaron Franklin
Sukiyabshi Jiuo,Japan,Jirō Ono
The Orbit Rom,Canada,Alex Lifeson
Prospect of Zhitby,United Kingdom,Spirit Pub Company
Casa del Poqolo,Canada,Mauro Pezzente
't Forquis,Belgium,Johan Segers
ESPN Zoe,United States of America,The Walt Disney Company
