col0,col1,col2
2019 Western & Southern Open (women),2018 Western & Southern Open (women),Women's Tennis Association
2019 Citi Open (women),2018 Citi Open (women),Women's Tennis Association
2019 Nottingham Open,2018 Nottingham Open (women),Women's Tennis Association
2019 Rosmalen Grass Court Championships (women),2018 Rosmalen Grass Court Championships (women),Women's Tennis Association
2019 ASB Classic (women),2018 ASB Classic (women),Women's Tennis Association
2019 Brisbane International (women),2018 Brisbane International (women),Women's Tennis Association
2018 Kremlin Cup (women),2017 Kremlin Cup (women),Women's Tennis Association
2018 Rogers Cup,2017 Rogers Cup (women),Women's Tennis Association
2019 Swedish Open (women),2017 Swedish Open (women),Women's Tennis Association
2003 Adidas International (men),2002 Adidas International (men),Association of Tennis Professionals
2019 Western & Southern Open,2018 Western & Southern Open (men),Association of Tennis Professionals
2019 Citi Open (men),2018 Citi Open (men),Association of Tennis Professionals
