col0,col1,col2
Società Aerea Mediterranea,1928-03-26,società anonima
MiniLiner,1981-01-01,società a responsabilità limitata
Fischer Air,1996-01-01,společnost s ručením omezeným
Air France Hop,2013-03-31,Société par actions simplifiée
Hapag-Lloyd Flug,1972-01-01,GmbH
Falcon Express Cargo Airlines,1995-01-01,joint-stock company
Dolphin Air,1990-01-01,joint-stock company
Air Bee,2008-01-01,joint-stock company
On Air,2006-01-01,joint-stock company
ElbaFly,2005-01-14,cooperative
Amadeus,1996-01-01,GmbH & Co. KG
Alisarda,1963-01-01,joint-stock company
Ryanair,1985-01-01,Designated Activity Company
Qantas,1920-01-01,public company limited by shares
Aeroflot,1932-01-01,open joint-stock company
ABS Jets,2004-01-01,akciová společnost
Air Berlin,1978-01-01,Kommanditgesellschaft (Germany)
Darwin Airline,2003-01-01,privately held company
British Midland Airways Limited,1938-01-01,public company
Cathay Pacific,1946-09-24,public company
