col0,col1,col2,col3
Merseyside Maritime Museum,Liverpool,945254,United Kingdom
Wharf of the Caravels,Palos de la Frontera,200000,Spain
National Maritime Museum,Royal Borough of Greenwich,2367904,United Kingdom
Museum of London Docklands,London Borough of Tower Hamlets,270969,United Kingdom
Musée de la marine de Loire,Châteauneuf-sur-Loire,13038,France
Musée National de la Marine de Rochefort,Rochefort,30000,France
Dunkirk Port Museum,Dunkirk,44538,France
"Maritime, Fluvial and Harbor Museum of Rouen",Rouen,10000,France
Brest national naval muséum,Brest,75128,France
Nederlands Scheepvaartmuseum,Amsterdam,300000,Netherlands
Maritiman,Gothenburg Municipality,40098,Sweden
Vasa Museum,Stockholm,1220429,Sweden
