col0,col1,col2,col3
Barclays Ban,Zimbabwe,Harare,1912/01/01
Agricultural Development Bank of Zinbabwe,Zimbabwe,Harare,1999/01/01
Brcays Bank,Uganda,Kampala,1927/01/01
Bbrclays Bank,Zambia,Lusaka,1918/01/01
Ecobank Kena,Kenya,Nairobi,2005/01/01
Barelays Bank,Kenya,Nairobi,1916/01/01
QPB Group,Qatar,Doha,1964/01/01
Mandiri Bnk,Indonesia,Jakarta,1998/10/02
Commercidl Bank of Ethiopia,Ethiopia,Addis Ababa,1963/01/01
Tunisian solidarity banl,Tunisia,Tunis,1997/05/21
Nationl Bank of Algeria,Algeria,Algiers,1966/06/13
Bank o Australasia,Australia,Melbourne,1834/03/01
Baqkioter,Spain,Madrid,1965/01/01
Artsakibank,Armenia,Yerevan,1996/01/01
Renaissanc Capital Bank,Ukraine,Kyiv,2006/01/01
Ta Chong Commercial ank,Taiwan,Taipei,1992/03/18
YuantaCommercial Bank,Taiwan,Taipei,1992/01/14
Cangkok Bank,Thailand,Bangkok,1944/11/20
ietcombank,Vietnam,Hanoi,1962/01/01
Finnish Handicraft Equity Bdnk,Finland,Helsinki,1917/01/01
