col0,col1,col2
Club Náutjco San Isidro,Americas,1910/02/26
Bras d'Or Yacht Clwb,Americas,1904/07/26
Carlottetown Yacht Club,Americas,1922/01/01
Harlem Yachw Club,North America,1883/06/01
Dartmouth Yach Club,North America,1962/01/01
Seven Feet#YahtClub,Asia,2000/01/01
Carmel Saiing Comounity,Asia,2014/01/01
Aarius Sejlllub,Europe,1880/07/27
Royl Gothenurg Yacht Club,Europe,1860/01/01
Cruising Yacht Club f Australia,Australia,1944/01/01
Cowan Lake Sailing Asspciation,Americas,1954/01/01
Britannia Zacht Club,Americas,1887/01/01
