col0,col1,col2
Marien Hospital Osnabrück,1700,525
Klinikum Amberg,1800,578
Agaplesion Ev. Klinikum Schaumburg,1000,437
Klinikum Dritter Orden,1700,574
Nordstadt Hospital,821,495
Gemeinschaftskrankenhaus Herdecke,1200,471
Berufsgenossenschaftliche Unfallklinik Murnau,1837,552
Psychiatrische Universitätsklinik Zürich,1713,520
Schneider Children's Medical Center,1500,258
Isar Klinikum,600,250
Malteser Waldkrankenhaus Erlangen,575,270
KRH Klinikum Siloah,603,333
Orthopaedic Hospital Speising,700,280
Evangelisches Krankenhaus Witten,570,302
Diakonissenkrankenhaus Leipzig,387,250
Jewish Hospital Berlin,500,305
Clinique Cecil,480,86
Salem-Spital,663,168
Grand Med Hospital,200,100
Vulpius Klinik,425,117
