col0,col1,col2
Aromitalia Vaiano 2017,Italy,Rasa Leleivytė
FDJ 2017,France,Shara Gillow
BePink Cogeas 2017,Italy,Olga Zabelinskaya
Lotto Soudal Ladies 2017,Belgium,Trine Schmidt
UnitedHealthcare 2017,United States of America,"St Catharine's College, Cambridge"
Sunweb Women 2017,Kingdom of the Netherlands,Ellen van Dijk
Lensworld-Kuota 2017,Belgium,Tatiana Guderzo
WM3 Pro Cycling 2017,Kingdom of the Netherlands,Marianne Vos
WNT-Rotor Pro Cycling 2018,United Kingdom,Winanda Spoor
Minsk Cycling Club 2018,Belarus,Ina Savenka
SC Michela Fanini 2018,Italy,Lilibeth Chacón
Swapit Agolico 2018,Mexico,Paola Muñoz
UnitedHealthcare Women's 2018,United States of America,Rushlee Buchanan
2018 Thailand Women's Cycling Team season,Thailand,Jutatip Maneephan
Team Dukla Praha Women 2018,Czech Republic,Jarmila Machačová
Hitec Products-Birk Sport 2018,Norway,Charlotte Becker
2018 Bizkaia-Durango season,Spain,Alice Maria Arzuffi
2018 Astana (women's team) season,Kazakhstan,Lara Vieceli
2018 Experza-Footlogix season,Belgium,Jessy Druyts
2018 BTC City Ljubljana season,Slovenia,Polona Batagelj
