col0,col1,col2,col3
Museum of Archives,Da'an District,Taiwan,2007-08-01
Museum of Medical Humanities,Zhongzheng District,Taiwan,1998-01-01
Museum für Kunst und Kulturgeschichte der Philipps-Universität Marburg,Marburg,Germany,1927-01-01
Sertão Museum,Feira de Santana,Brazil,1978-01-01
Antares Astronomical Observatory,Feira de Santana,Brazil,2009-01-01
Church and Convent of Saint Teresa,Salvador,Brazil,1959-08-10
Afro-Brazilian Museum,Salvador,Brazil,1982-01-01
Museu Nacional,Rio de Janeiro,Brazil,1818-06-06
Bate Collection of Musical Instruments,"St Aldate's, Oxford",United Kingdom,1968-01-01
D'Arcy Thompson Zoology Museum,Dundee City,United Kingdom,1880-01-01
King George III Museum,King's College London,United Kingdom,1843-01-01
Museum of the University of St Andrews,Fife,United Kingdom,2008-01-01
Ure Museum of Greek Archaeology,Reading,United Kingdom,1922-01-01
