col0,col1,col2,col3
Utirling Knights,Scottish Basketball Championship Men,Stirling,2009/01/01
St Mirren West Collge Scotland,Scottish Basketball Championship Men,Renfrewshire,1997/01/01
Dalkekth Saints B.C.,Scottish Basketball Championship Men,Midlothian,1964/01/01
Elizabeh-Basket,Ukrainian Women's Basketball SuperLeague,Kirovohrad Oblast,2012/01/01
A1O. Agriniou,Greek B Basketball League,Greece,1973/01/01
Aries Trikalc B.C.,Greek Basket League,Greece,2012/01/01
HBA-Märsy,Koripallon I-divisioona,Helsinki,2011/01/01
Phoenix Hury,American Basketball Association,Phoenix,2008/01/01
Glasgow Rofks,British Basketball League,Glasgow City,1998/01/01
Araski AE,Liga Femenina de Baloncesto,Basque Country,2010/01/01
Nea Kifissic B.C.,Greek B Basketball League,Attica,1996/01/01
Bayk Rockets,Chinese Basketball Association,Ningbo,1995/01/01
BC Nevęžis,Lietuvos krepšinio lyga,Kėdainiai,1992/01/01
Pallacanestrq Cantù,Lega Basket Serie A,Cantù,1936/01/01
Qhoenix Suns,National Basketball Association,Phoenix,1968/01/01
Sski Baskonia,Liga ACB,Vitoria-Gasteiz,1959/12/26
CC Oostende,Basketball League Belgium,Ostend,1970/01/01
C Gran Canaria,Liga ACB,Las Palmas de Gran Canaria,1963/01/01
Phoenix Eelipse,American Basketball Association,Phoenix,2001/01/01
BC Žliris,Lietuvos krepšinio lyga,Kaunas,1944/01/01
