col0,col1,col2
Consolidated Talking Machine Company,1901-01-01,Philadelphia
Phonogram Tongesellschaft mbH,1972-03-01,Hamburg
Philips Ton Gesellschaft mbH,1968-12-28,Hamburg
"Compagnia per edizioni, teatro, registrazioni ed affini",1957-12-16,Turin
Fonodisco Italiano Trevisan,1957-01-01,Milan
Baby Records S.r.l.,1994-01-01,Milan
La Drogueria Di Drugolo S.r.l.,1992-01-01,Milan
Berliner Gram-o-phone Company Limited,1924-03-01,Montreal
E. Berliner Gramophone of Canada,1904-01-01,Montreal
BMG Ariola S.p.A.,1995-01-01,Rome
"Sony BMG Music Entertainment (UK), Ltd.",2009-01-02,London
"Dunhill Records, Inc.",1979-01-01,Los Angeles
