col0,col1,col2
Fiat,Fiat Group Automobiles,Abarth
NTT DoCoMo,Nippon Telegraph and Telephone,Robi Axiata
Mitsui & Co.,Mitsui Group,Kwinana Cogeneration Plant
Bezeq,B Communications,Pelephone
CITIC Group,State Council of the People's Republic of China,CITIC Limited
Komerční banka,Society General,Komerční pojišťovna
Imagination Technologies,Wave Computing,PowerVR
SEAT,Volkswagen Group,Cupra
Zenith Electronics,LG Corporation,Phonevision
Unipro,Uniper,Beryozovskaya GRES
Iveco,Fiat,Iveco
Zetor,HTC Investments,IPM Engineering (Slovakia)
WarnerMedia,AT&T,Turner Broadcasting System Russia
ANAS,Ferrovie dello Stato Italiane,Ostiglia-Revere bridge
Sprint Corporation,SoftBank,Union Station
Abertis,Atlantia,Torrespaña
Beretta,Beretta Holding,Benelli Armi SpA
ARM Holdings,SoftBank,ARM architecture
Hitachi Rail,Hitachi,Greater Manchester Metrolink Limited
Broadcom,Broadcom Limited,Gigle Networks
