col0,col1,col2,col3,col4
Hakkōda Spa,64.0,Aomori Prefecture,Japan,sulphur spring
Shuzenji Onsen,65.0,Izu,Japan,tanjun onsen
Hakkōda Spa,64.0,Aomori Prefecture,Japan,onsen
Shuzenji Onsen,65.0,Izu,Japan,onsen
Utoro Onsen,61.0,Hokkaidō Prefecture,Japan,onsen
Ōfuka Onsen,94.0,Akita Prefecture,Japan,onsen
Yumura Onsen,98.0,Hyōgo Prefecture,Japan,onsen
Wakura Onsen,89.1,Ishikawa Prefecture,Japan,onsen
Tamagawa Hot Spring,98.0,Akita Prefecture,Japan,onsen
Zaō Onsen,66.0,Yamagata Prefecture,Japan,onsen
Ibusuki Onsen,82.0,Kyushu,Japan,onsen
Asamushi Onsen,78.0,Aomori Prefecture,Japan,onsen
