col0,col1,col2
Jumbo,Veghel,Jumbo Food Groep
Sainsbury's,London,J Sainsbury
Fresh & Easy,El Segundo,Yucaipa Companies
Food Lion,Salisbury,Delhaize Le Lion
Winn-Dixie,Jacksonville,BI-LO
Jewel-Osco,Chicago,Albertsons
REMA 1000,Oslo,Reitan Group
Champion,Mondeville,Carrefour Group
Carrefour Express,Évry,Carrefour Group
Carrefour Contact,Évry,Carrefour Group
Carrefour City,Évry,Carrefour Group
Carrefour Market,Évry,Carrefour Group
Maxima Group,Vilnius,Vilniaus Prekyba
Colruyt,Halle,Colruyt Group
Loblaw Companies,Brampton,George Weston Limited
Lidl,Neckarsulm,Schwarz Gruppe
Netto Marken-Discount,Maxhütte-Haidhof,Edeka
Woolworths Supermarkets,Bella Vista,Woolworths Limited
Netto,Copenhagen,Salling Group
Sam's Club,Bentonville,Walmart
