col0,col1,col2
Optand Teknikland,Optand,2010-06-05
Simonstorp Fire Brigade Museum,Simonstorp,2002-01-01
Kosta Glasbruk,"Kosta, Sweden",1742-01-01
Mårbacka,Sunne,1796-01-01
Albatrossmuseet,Katthammarsvik,1977-07-01
Bunge Museum,Fårösund,1907-01-01
Railway Museum of Grängesberg,Grängesberg,1979-01-01
Dyvelstens flottningsmuseum,Forshaga,1996-01-01
M/S Atene,Skärhamn,1909-01-01
Bältarbo brickyard,Hedemora,1876-01-01
Ebelingmuseet,Torshälla,1997-01-01
Biografmuseet,Säter,1989-01-01
Lycksele Forest Museum,Lycksele,1984-01-01
Falsterbo lighthouse,Falsterbo,1796-01-01
