col0,col1,col2
Territorial Defence Force of the Republic of Bosnia and Herzegovina,Socialist Republic of Bosnia and Herzegovina,Republic of Bosnia and Herzegovina
German Army,Berlin,German Empire
Ever Victorious Army,Shanghai,Qing dynasty
Libyan Army,Tripoli,Libya
Iraqi Army,Baghdad,Iraq
Republican Guard,Baghdad,Iraq
Indian Army,New Delhi,India
Argentine Army,Libertador Building,Argentina
Serbian Army,Niš,Serbia
South African Army,Pretoria,South Africa
Croatian Army,Karlovac,Croatia
Medieval Bulgarian army,Balkans,Bulgaria
Bulgarian Land Forces,Sofia,Bulgaria
Ukrainian Ground Forces,Kyiv,Ukraine
Royal Netherlands Army,Amsterdam,Netherlands
Turkish Land Forces,Ankara,Turkey
Italian Army,Rome,Italy
United States Army,The Pentagon,United States of America
Spanish Army,Palacio de Buenavista,Spain
Eurocorps,Strasbourg,Canada
