col0,col1,col2
Roman Catholic Archdiocese of Lahore,26510000,23069
Roman Catholic Archdiocese of Galveston-Houston,5494357,23257
Roman Catholic Archdiocese of Tiranë-Durrës,1206000,2263
Roman Catholic Archdiocese of Port-au-Prince,4329000,4983
Roman Catholic Archdiocese of Paraíba,1578000,6703
Roman Catholic Archdiocese of Gandhinagar,10579000,29942
Roman Catholic Archdiocese of Patna,34991000,25829
Roman Catholic Archdiocese of Pondicherry and Cuddalore,7272356,15250
Roman Catholic Archdiocese of Verapoly,3534985,1500
Roman Catholic Archdiocese of Trivandrum,2368000,686
Roman Catholic Archdiocese of Raipur,11546784,60819
