col0,col1,col2,col3
Automobiles Barré,Niort,Gaston Barré,société anonyme
Lagonda,Staines-upon-Thames,Wilbur Gunn,public limited company
Rover Company,Coventry,John Kemp Starley,public limited company
Ducati Motor Holding S.p.A.,Bologna,Antonio Cavalieri Ducati,S.p.A.
Bimota,Rimini,Massimo Tamburini,S.p.A.
MZ Motorrad- und Zweiradwerk,Zschopau,Jørgen Skafte Rasmussen,public company
Hispano-Suiza,Barcelona,Marc Birkigt,public company
Zündapp,Munich,Fritz Ludwig Neumeyer,GmbH
Adler,Frankfurt am Main,Heinrich Kleyer,Aktiengesellschaft
Mauser,Isny im Allgäu,Wilhelm Mauser,limited liability company
Heinkel,Rostock,Ernst Heinkel,joint-stock company
Geely,Hangzhou,Li Shufu,limited company
Garelli Motorcycles,Milan,Adalberto Garelli,S.p.A.
MV Agusta,Varese,Giovanni Agusta,S.p.A.
Morbidelli,Pesaro,Giancarlo Morbidelli,S.p.A.
