col0,col1,col2
Wadden Sea Conservation Station,1962-01-01,EUROPARC Germany
Sächsische Landesstiftung Natur und Umwelt,1998-01-01,EUROPARC Germany
Royal Botanic Garden Edinburgh,1670-01-01,Biodiversity Information Standards
Muséum national d'histoire naturelle,1793-06-10,Couperin Consortium
Bergwaldprojekt,1987-01-01,Climate-Alliance Germany
OroVerde – Die Tropenwaldstiftung,1989-01-01,Initiative Transparent Civil Society
Deutsche Wildtier Stiftung,1992-01-01,Initiative Transparent Civil Society
Heinz Sielmann Stiftung,1994-06-02,German Donation Council
Deutscher Jagdverband,1949-01-01,Federation of Associations for Hunting and Conservation of the EU
German alliance for nature conservation,1950-01-01,European Environmental Bureau
Zoologische Gesellschaft für Arten- und Populationsschutz,1982-01-01,International Union for Conservation of Nature
Grüne Liga,1990-02-03,German alliance for nature conservation
Global Nature Fund,1998-01-01,German alliance for nature conservation
Gesellschaft für Naturschutz und Ornithologie Rheinland-Pfalz,1977-01-01,German alliance for nature conservation
