col0,col1,col2,col3
National Waterfront Museum,United Kingdom,City and County of Swansea,Maritime & Industrial Museum
Harwich Maritime Museum,United Kingdom,Harwich,Harwich Low Lighthouse
South Stack Lighthouse Museum,United Kingdom,Isle of Anglesey,South Stack Lighthouse
Clydebuilt,United Kingdom,Renfrewshire,Braehead
Great Lakes Maritime Heritage Center,United States of America,Alpena,Thunder Bay National Marine Sanctuary
USS Iowa Museum,United States of America,Los Angeles,Port of Los Angeles
Nationaal Scheepvaartmuseum,Belgium,Antwerp,Het Steen
Scheepvaartmuseum Baasrode,Belgium,Dendermonde,Baasrode
West Wales Maritime Heritage Society Museum,United Kingdom,Pembrokeshire,Pembroke Dock
Nautical museum of Galaxidi,Greece,Delfi Municipality,Galaxidi
Aegean Maritime Museum,Greece,Mykonos Municipality,Mykonos
Maritime museum of Kavala,Greece,Municipality of Kavala,Kavala
Chios Maritime Museum,Greece,Chios Municipality,Chios
New Jersey Naval Museum,United States of America,New Jersey,Hackensack
Nantucket Life-Saving Museum,United States of America,Massachusetts,Nantucket
United States Naval Shipbuilding Museum,United States of America,Massachusetts,Quincy
"Scottish Maritime Museum, Dumbarton",United Kingdom,West Dunbartonshire,Dumbarton
South Australian Maritime Museum,Australia,South Australia,Adelaide
Wellington Museum,New Zealand,Wellington Harbour Board Head Office and Bond Store,Wellington Harbour Board Head Office and Bond Store
North Shore Beach and Yacht Club,United States of America,North Shore,North Shore
