col0,col1,col2,col3
Roman Catholic Archdiocese of Khartoum,St. Matthew's Cathedral,Arabic,22605444
Roman Catholic Archdiocese of Jakarta,Jakarta Cathedral,Malay,19090000
Roman Catholic Archdiocese of Thare and Nonseng,St. Michael the Archangel Cathedral,Thai,3182000
Roman Catholic Archdiocese of Malta,St. Paul's Cathedral,Maltese,426000
Roman Catholic Archdiocese of Veszprém,"St. Michael's Cathedral, Veszprém",Hungarian,461000
Roman Catholic Archdiocese of Esztergom-Budapest,St. Stephen's Basilica,Hungarian,2078000
Roman Catholic Archdiocese of Alba Iulia,St. Michael's Cathedral,Hungarian,4017256
Roman Catholic Archdiocese of Bucharest,Cathedral of St Joseph,Romanian,8740000
Roman Catholic Archdiocese of Moscow,Cathedral of the Immaculate Conception,Russian,58800000
Roman Catholic Archdiocese of Đakovo-Osijek,Đakovo Cathedral,Croatian,641000
Roman Catholic Archdiocese of Feira de Santana,"St. Ann Cathedral, Feira de Santana",Portuguese,963000
Roman Catholic Archdiocese of Brasília,Cathedral of Brasília,Portuguese,2267000
