col0,col1,col2
Kütahya Porselen,ceramic,Kütahya
Wrights Pies,confections,Stoke-on-Trent
Vineyard Vines,clothing,Stamford
Hanna Andersson,children's clothing,Portland
TPPD,petroleum,Ankara
Happy Socks,sock,Stockholm
Buccellati Holding Italia,jewellery,Milan
Wren Kitchens,kitchen,United Kingdom
White Stuff Clothing,clothing,London
CSL Sofas,furniture,Golborne
Game Digital plc,video game console,Basingstoke
Ekol Logistics,intermodal freight transport,Sultanbeyli
Costcutter,grocery store,Dunnington
Crockett & Jones,shoe,Northampton
Dooney & Bourke,clothing,Norwalk
High and Mighty,clothing,Manchester
Free People,clothing,Philadelphia
Defacto,clothing,Istanbul
Play It Again Sports,sports equipment,Parma
