col0,col1,col2,col3
Comarcal Council of Anoia,33,president of Comarcal Council of Anoia,Igualada
Comarcal Council of Baix Llobregat,39,president of Comarcal Council of Baix Llobregat,Sant Feliu de Llobregat
Comarcal Council of Garraf,33,president of Comarcal Council of Garraf,Vilanova i la Geltrú
Comarcal Council of Berguedà,19,president of Comarcal Council of Berguedà,Berga
Comarcal Council of Vallès Oriental,33,president of Comarcal Council of Vallès Oriental,Granollers
Comarcal Council of Segrià,33,president of Comarcal Council of Segrià,Lleida
Comarcal Council of Tarragonès,33,president of Comarcal Council of Tarragonès,Tarragona
Comarcal Council of Vallès Occidental,39,president of Comarcal Council of Vallès Occidental,Terrassa
Comarcal Council of Osona,33,president of Comarcal Council of Osona,Vic
Comarcal Council of Cerdanya,19,president of Comarcal Council of Cerdanya,Puigcerdà
Comarcal Council of Pla de l'Estany,19,president of Comarcal Council of Pla de l'Estany,Banyoles
Comarcal Council of Baix Empordà,33,president of Comarcal Council of Baix Empordà,La Bisbal d'Empordà
