col0,col1,col2,col3
RFA Empire Gull,Davie Shipbuilding,LST(3),Royal Navy
HMAS Lae,William Denny and Brothers,LST(3),Royal Navy
HMS LST 3002,Swan Hunter,LST(3),Royal Navy
HMAS LST 3022,Lithgows,LST(3),Royal Navy
HMS LST 3519,Canadian Vickers,LST(3),Royal Navy
HMAS Labuan,Canadian Vickers,LST(3),Royal Navy
HMS Stalker,Yarrow Shipbuilders,LST(3),Royal Navy
SS Empire Cymric,Harland and Wolff,LST(3),Royal Navy
SS Empire Curlew,Harland and Wolff,LST(3),Royal Navy
HMS LST 3041,Harland and Wolff,LST(3),Royal Navy
HMAS LST 3008,Harland and Wolff,LST(3),Royal Navy
HMS Boxer,Harland and Wolff,Boxer-class tank-landing ship,Royal Navy
HMS Misoa,Furness Shipbuilding Company,Maracaibo class,Royal Navy
USS Churchill County,Missouri Valley Bridge & Iron Co.,LST-542-class tank landing ship,United States Navy
