col0,col1,col2,col3
Simonside Primary School,United Kingdom,community school,South Tyneside
Buglawton Primary School,United Kingdom,primary school,Cheshire East
Lindow Community Primary School,United Kingdom,primary school,Cheshire East
Lower Park School,United Kingdom,primary school,Cheshire East
Disley Primary School,United Kingdom,primary school,Cheshire East
Styal Primary School,United Kingdom,primary school,Cheshire East
Alderley Edge Community Primary School,United Kingdom,primary school,Cheshire East
Helsby Hillside Primary School,United Kingdom,primary school,Cheshire West and Chester
Alvanley Primary School,United Kingdom,primary school,Cheshire West and Chester
Manley Village School,United Kingdom,primary school,Cheshire West and Chester
Whitley Village School,United Kingdom,primary school,Cheshire West and Chester
Kingsley Community Primary School and Nursery,United Kingdom,primary school,Cheshire West and Chester
Aston by Sutton Primary School,United Kingdom,primary school,Cheshire West and Chester
Neston Primary School,United Kingdom,primary school,Cheshire West and Chester
