col0,col1,col2
Bearwood Primary School Community Library,United Kingdom,Poole
The Simmons Memorial Library,United Kingdom,"West End, Surrey"
Pasco County District Media Center,United States of America,Land O' Lakes
"Library Block, Nelson Thomlinson School",United Kingdom,Wigton
Kennedy Middle School Media Center,United States of America,Rockledge
Lesmurdie School Community Library,Australia,City of Kalamunda
Phillips Exeter Academy Library,United States of America,Exeter
Thomas Aveling School and Community Library,United Kingdom,Medway
Library At Sherborne School,United Kingdom,West Dorset
Keystone Heights Junior/Senior High School Library,United States of America,Keystone Heights
The Headmaster's House  The Skinners' School Library  Tonbridge School,United Kingdom,Tonbridge and Malling
Robertsfors Library,Sweden,Robertsfors Municipality
Gunzenhausen Public Library and School Library,Germany,Gunzenhausen
Volusia County District Media Center,United States of America,Daytona Beach
Skyline Elementary School Library,United States of America,Cape Coral
Orange Park High School Library,United States of America,Orange Park
Thetford Grammar School Library And Attached Former Stable,United Kingdom,Thetford
Vaughan Library,United Kingdom,London Borough of Harrow
"Chapel and Library, Monmouth School",United Kingdom,Monmouth
Edgewater High School Media Center,United States of America,Orlando
