col0,col1,col2,col3
Algutstorp parish,4284,6331,133
Algutsrum parish,1250,1601,46
Algutsboda parish,1187,1601,191
Agunnaryd parish,484,602,154
Adolfsberg parish,5692,8125,43
Hammarby parish,11617,22747,21
Adolf Fredriks parish,4642,8449,27
Essunga,2414,2988,94
Engelbrekt,13502,24470,36
Dörby parish,3285,4812,12
Bjuv parish,7222,11204,21
Bjurholm parish,2008,2451,173
Bettna parish,1334,1758,25
Berg parish,1712,2257,297
Berga parish,1932,2600,157
Barnarp parish,2191,3530,216
Barlingbo parish,200,265,37
Bankeryd parish,6414,9107,157
Balingsta parish,305,423,26
Axberg parish,7719,10758,58
