col0,col1,col2,col3
Halla District,258,Halla parish,Gotland Municipality
Hablingbo District,246,Hablingbo parish,Gotland Municipality
Grötlingbo District,204,Grötlingbo parish,Gotland Municipality
Gothem District,367,Gothem parish,Gotland Municipality
Garde District,188,Garde parish,Gotland Municipality
Ganthem District,103,Ganthem parish,Gotland Municipality
Gammelgarn District,201,Gammelgarn parish,Gotland Municipality
Fårö District,503,Fårö parish,Gotland Municipality
Follingbo District,515,Follingbo parish,Gotland Municipality
Etelhem District,309,Etelhem parish,Gotland Municipality
Ekeby,289,Ekeby parish,Gotland Municipality
Eke,56,Eke parish,Gotland Municipality
Dalhem,473,"Dalhems församling, Gotland",Gotland Municipality
Bäl,126,Bäls parish,Gotland Municipality
