col0,col1,col2
Department of Finance,Philippines,Philippines
Ministry of Economy and Finance,South Korea,South Korea
Ministry of Finance and Public Credit,Colombia,Colombia
Ministry of Finance,India,India
Ministry of Finance,Chile,Chile
Ministry of Public Finance,Romania,Romania
Ministry of Finance,Moldova,Moldova
Senator für Finanzen,Free Hanseatic City of Bremen,Germany
Ministerium der Finanzen des Landes Sachsen-Anhalt,Saxony-Anhalt,Germany
Saxon State Ministry of Finance,Saxony,Germany
Ministry of Finance of Lower Saxony,Lower Saxony,Germany
Finanzbehörde Hamburg,Hamburg,Germany
Finanzministerium,Baden-Württemberg,Germany
"Bayerisches Staatsministerium der Finanzen, für Landesentwicklung und Heimat",Bavaria,Germany
Federal Ministry of Finance,Germany,Germany
Secretariat of Finance and Public Credit,Mexico,Mexico
"Ministry of the Treasury, Budget and Economic Planning",Italy,Italy
Ministry of Economy and Finance,Italy,Italy
Ministry of Finance,Poland,Poland
Ministry of Finance,Sweden,Sweden
