col0,col1,col2
Comparison of Anti-HIV Drug Combinations to Prevent Mother-to-Child Transmission of HIV,Puerto Rico,National Institute of Allergy and Infectious Diseases
Blood Levels of Abacavir in HIV Infected Adolescents,Puerto Rico,National Institute of Allergy and Infectious Diseases
Differences in Blood Levels of Lopinavir/Ritonavir in HIV Infected Men and Women,Puerto Rico,National Institute of Allergy and Infectious Diseases
Safety of Recombinant HIV Vaccines in HIV Infected Young Adults on Stable Therapy,Puerto Rico,National Institute of Allergy and Infectious Diseases
Effect of Tenofovir Disoproxil Fumarate on Lipid Levels in HIV Infected Adults on Stable Anti-HIV Drug Therapy,Puerto Rico,National Institute of Allergy and Infectious Diseases
Quadrivalent HPV Vaccine to Prevent Anal HPV in HIV-infected Men and Women,Puerto Rico,National Institute of Allergy and Infectious Diseases
Evaluating the Safety and Tolerability of Antiretroviral Drug Regimens Used as Pre-Exposure Prophylaxis to Prevent HIV Infection in At-Risk Men Who Have Sex With Men and in At-Risk Women,Puerto Rico,National Institute of Allergy and Infectious Diseases
Safety and Pharmacokinetics (PK) of Raltegravir in HIV (Human Immunodeficiency Virus)-Infected Children and Adolescents,Puerto Rico,National Institute of Allergy and Infectious Diseases
"Phase I, Randomized, Double-blinded, Placebo-Controlled Dose De-escalation Study to Evaluate Safety and Immunogenicity of Alum Adjuvanted Zika Virus Purified Inactivated Vaccine (ZPIV) in Adults in a Flavivirus Endemic Area",Puerto Rico,National Institute of Allergy and Infectious Diseases
Cardiovascular Inflammation Reduction Trial,Puerto Rico,Brigham and Women's Hospital
PRE-DETERMINE Cohort Study,Puerto Rico,Brigham and Women's Hospital
Procalcitonin to Shorten Antibiotics Duration in ICU Patients,Hong Kong,National Taiwan University Hospital
A Multi-level Antimicrobial Surface Coating for a Healthier Environment,Hong Kong,Hong Kong University of Science and Technology
Part II: Exercise in Hispanic Breast Cancer Survivors,Puerto Rico,University of Texas MD Anderson Cancer Center
