col0,col1,col2,col3,col4
Santa Eulalia de Oscos,47.12,547,279,450
Ribera de Arriba,21.98,648,844,1854
Villaviciosa,276.23,662,6222,14439
Tapia de Casariego,65.99,645,1335,3786
Villayón,132.46,357,506,1206
Cabranes,38.31,581,530,1034
Mieres,146.03,386,18333,37959
Gozón,81.72,187,4264,10333
Noreña,5.29,207,2251,5179
Siero,211.23,0,20468,51667
Cangas del Narcea,823.57,376,4848,12347
Carreño,66.7,0,4429,10337
Castrillón,55.34,434,9611,22376
Ribadesella,84.37,897,2697,5746
Aller,375.89,2123,7200,10613
