col0,col1,col2
Polymetal International,Russia,London Stock Exchange
Share plc,United Kingdom,London Stock Exchange
Caffyns,United Kingdom,London Stock Exchange
Rathbone Brothers,United Kingdom,London Stock Exchange
Premier Foods,United Kingdom,London Stock Exchange
Oxford Instruments,United Kingdom,London Stock Exchange
Moneysupermarket.com,United Kingdom,London Stock Exchange
TalkTalk Group,United Kingdom,London Stock Exchange
The Automobile Association,United Kingdom,London Stock Exchange
Qinetiq,United Kingdom,London Stock Exchange
TP ICAP,United Kingdom,London Stock Exchange
Legal & General,United Kingdom,London Stock Exchange
Whitbread,United Kingdom,London Stock Exchange
Man Group,United Kingdom,London Stock Exchange
Morrisons,United Kingdom,London Stock Exchange
British American Tobacco,United Kingdom,London Stock Exchange
Inmarsat,United Kingdom,London Stock Exchange
Virgin Group,United Kingdom,London Stock Exchange
Babcock International,United Kingdom,London Stock Exchange
Rolls-Royce,United Kingdom,London Stock Exchange
