col0,col1,col2
Veneto Freedom,2010-01-01,2009-11-01
United Front of Conservatives,2015-01-01,2008-01-12
National United Front,1964-01-01,1955-01-01
Islami Jamhoori Ittehad,1990-01-01,1988-01-01
Per l'Entesa,1979-01-01,1979-01-01
Democratic Coalition,1936-01-01,1936-01-01
Concordancia,1943-01-01,1931-01-01
Common Choice,1997-01-01,1994-01-01
The Clover,2000-02-08,1999-10-27
Republican Front,2019-05-14,2019-03-14
Bright Alliance,2018-11-05,2018-08-28
Nation Alliance,2018-07-04,2018-01-01
PANA Coalition,2019-08-22,2017-01-01
Tsarukyan Alliance,2018-11-14,2017-01-18
